date,hr,open,high,low,close,volume
2020.09.17,9:00,26.823,26.859,26.715,26.796,4944
2020.09.17,10:00,26.795,26.847,26.735,26.826,4088
2020.09.17,11:00,26.827,26.914,26.778,26.86,3316
2020.09.17,12:00,26.866,26.89,26.712,26.814,3145
2020.09.17,13:00,26.814,26.832,26.756,26.758,2138
2020.09.17,14:00,26.758,26.947,26.73,26.923,3578
2020.09.17,15:00,26.925,26.925,26.714,26.773,5686
2020.09.17,16:00,26.774,26.821,26.289,26.547,11819
2020.09.17,17:00,26.55,26.995,26.523,26.866,12557
2020.09.17,18:00,26.868,27.054,26.86,26.869,7945
2020.09.17,19:00,26.868,26.931,26.787,26.924,5760
2020.09.17,20:00,26.927,26.972,26.883,26.949,3613
2020.09.17,21:00,26.952,27.029,26.89,26.926,2852
2020.09.17,22:00,26.927,27.096,26.856,27.091,2780
2020.09.17,23:00,27.091,27.13,27.026,27.026,816
2020.09.18,1:00,27.048,27.086,27.009,27.067,1080
2020.09.18,2:00,27.067,27.085,27.044,27.047,585
2020.09.18,3:00,27.045,27.145,27,27.044,2079
2020.09.18,4:00,27.046,27.141,26.929,27.054,5247
2020.09.18,5:00,27.054,27.069,26.969,27.034,2146
2020.09.18,6:00,27.037,27.133,27.037,27.066,2144
2020.09.18,7:00,27.07,27.08,27.04,27.064,903
2020.09.18,8:00,27.064,27.154,27.043,27.137,2516
2020.09.18,9:00,27.138,27.226,27.077,27.176,4406
2020.09.18,10:00,27.177,27.207,27.115,27.151,3137
2020.09.18,11:00,27.15,27.18,27.122,27.17,2266
2020.09.18,12:00,27.17,27.181,27.124,27.15,2199
2020.09.18,13:00,27.147,27.156,27.035,27.06,1775
2020.09.18,14:00,27.058,27.109,26.927,26.997,2918
2020.09.18,15:00,26.997,27.058,26.857,26.942,4561
2020.09.18,16:00,26.943,26.971,26.683,26.826,9453
2020.09.18,17:00,26.827,26.989,26.816,26.937,8111
2020.09.18,18:00,26.938,27.026,26.848,26.922,7492
2020.09.18,19:00,26.923,27.126,26.917,27.023,5905
2020.09.18,20:00,27.024,27.053,26.794,26.92,5570
2020.09.18,21:00,26.923,26.944,26.838,26.87,2984
2020.09.18,22:00,26.871,26.891,26.784,26.789,2590
2020.09.18,23:00,26.79,26.843,26.769,26.77,570
2020.09.21,1:00,26.757,26.833,26.565,26.694,1645
2020.09.21,2:00,26.693,26.783,26.664,26.732,1307
2020.09.21,3:00,26.731,26.918,26.717,26.883,1916
2020.09.21,4:00,26.885,26.957,26.816,26.837,4136
2020.09.21,5:00,26.839,26.936,26.839,26.862,2403
2020.09.21,6:00,26.863,26.893,26.832,26.859,2039
2020.09.21,7:00,26.862,26.893,26.826,26.829,790
2020.09.21,8:00,26.83,26.839,26.722,26.796,2861
2020.09.21,9:00,26.797,26.814,26.639,26.684,4445
2020.09.21,10:00,26.685,26.757,26.597,26.618,3973
2020.09.21,11:00,26.617,26.648,26.312,26.482,6006
2020.09.21,12:00,26.481,26.522,26.197,26.275,5167
2020.09.21,13:00,26.272,26.406,26.22,26.379,4102
2020.09.21,14:00,26.378,26.381,26.215,26.365,3261
2020.09.21,15:00,26.361,26.424,25.984,26.042,8225
2020.09.21,16:00,26.043,26.142,25.542,25.589,13523
2020.09.21,17:00,25.588,25.592,23.692,24.457,21193
2020.09.21,18:00,24.458,24.823,24.139,24.5,14126
2020.09.21,19:00,24.5,24.66,24.316,24.329,8718
2020.09.21,20:00,24.326,24.594,24.258,24.56,6298
2020.09.21,21:00,24.56,24.577,24.328,24.401,4221
2020.09.21,22:00,24.395,24.774,24.39,24.734,4851
2020.09.21,23:00,24.726,24.777,24.635,24.715,1388
2020.09.22,1:00,24.689,24.852,24.679,24.773,1621
2020.09.22,2:00,24.769,25.073,24.767,25.029,1590
2020.09.22,3:00,25.025,25.231,24.936,24.958,4559
2020.09.22,4:00,24.955,24.959,24.282,24.538,9289
2020.09.22,5:00,24.539,24.633,24.508,24.622,3499
2020.09.22,6:00,24.623,24.72,24.571,24.683,2235
2020.09.22,7:00,24.684,24.787,24.642,24.762,2041
2020.09.22,8:00,24.76,24.766,24.449,24.464,3572
2020.09.22,9:00,24.465,24.613,23.942,24.225,7957
2020.09.22,10:00,24.218,24.353,23.827,24.062,7285
2020.09.22,11:00,24.061,24.263,24.061,24.205,5129
2020.09.22,12:00,24.206,24.297,24.175,24.203,3095
2020.09.22,13:00,24.2,24.361,24.12,24.313,3488
2020.09.22,14:00,24.315,24.373,24.079,24.127,4633
2020.09.22,15:00,24.126,24.355,23.998,24.295,8164
2020.09.22,16:00,24.295,24.684,24.118,24.134,12549
2020.09.22,17:00,24.131,24.61,24.131,24.232,13776
2020.09.22,18:00,24.231,24.448,24.183,24.303,10388
2020.09.22,19:00,24.298,24.424,24.226,24.277,5499
2020.09.22,20:00,24.276,24.523,24.263,24.446,4513
2020.09.22,21:00,24.445,24.506,24.425,24.436,3651
2020.09.22,22:00,24.435,24.476,24.387,24.467,2648
2020.09.22,23:00,24.467,24.482,24.397,24.399,778
2020.09.23,1:00,24.406,24.426,24.256,24.306,1246
2020.09.23,2:00,24.306,24.454,24.285,24.431,1688
2020.09.23,3:00,24.429,24.466,24.216,24.288,2925
2020.09.23,4:00,24.289,24.345,24.169,24.238,5715
2020.09.23,5:00,24.24,24.288,23.996,24.134,4917
2020.09.23,6:00,24.136,24.136,23.933,24.005,4350
2020.09.23,7:00,24.004,24.004,23.438,23.5,7290
2020.09.23,8:00,23.508,23.748,23.469,23.587,5980
2020.09.23,9:00,23.587,23.588,23.059,23.38,9860
2020.09.23,10:00,23.388,23.558,23.253,23.317,6563
2020.09.23,11:00,23.318,23.558,23.219,23.544,5003
2020.09.23,12:00,23.541,23.712,23.539,23.628,5441
2020.09.23,13:00,23.626,23.735,23.465,23.582,4114
2020.09.23,14:00,23.581,23.605,23.379,23.392,4500
2020.09.23,15:00,23.392,23.439,23.24,23.36,7313
2020.09.23,16:00,23.362,23.706,23.268,23.293,12989
2020.09.23,17:00,23.291,23.327,22.971,22.999,14196
2020.09.23,18:00,23.002,23.28,22.94,23.054,10744
2020.09.23,19:00,23.052,23.177,22.962,23.047,8261
2020.09.23,20:00,23.045,23.068,22.857,22.886,5947
2020.09.23,21:00,22.887,22.966,22.74,22.8,9184
2020.09.23,22:00,22.799,22.822,22.591,22.733,7200
2020.09.23,23:00,22.738,22.804,22.699,22.762,1382
2020.09.24,1:00,22.765,22.92,22.247,22.43,2654
2020.09.24,2:00,22.434,22.496,21.691,21.916,4500
2020.09.24,3:00,21.907,22.367,21.897,22.35,4536
2020.09.24,4:00,22.347,22.731,22.308,22.435,7930
2020.09.24,5:00,22.434,22.519,22.118,22.219,5626
2020.09.24,6:00,22.223,22.266,22.056,22.091,4394
2020.09.24,7:00,22.086,22.232,21.857,21.883,3164
2020.09.24,8:00,21.888,22.047,21.653,21.924,7029
2020.09.24,9:00,21.925,22.147,21.789,21.953,7971
2020.09.24,10:00,21.948,22.301,21.94,22.267,6620
2020.09.24,11:00,22.269,22.293,22.069,22.106,3980
2020.09.24,12:00,22.108,22.173,21.999,22.095,3850
2020.09.24,13:00,22.093,22.255,22.086,22.22,3832
2020.09.24,14:00,22.216,22.385,22.146,22.33,4348
2020.09.24,15:00,22.332,22.348,21.874,22.052,8961
2020.09.24,16:00,22.055,22.372,21.906,22.368,15013
2020.09.24,17:00,22.367,22.58,22.236,22.363,15698
2020.09.24,18:00,22.361,22.732,22.273,22.71,10733
2020.09.24,19:00,22.712,22.985,22.7,22.946,8973
2020.09.24,20:00,22.944,23.35,22.933,23.226,9268
2020.09.24,21:00,23.228,23.256,22.914,22.925,7217
2020.09.24,22:00,22.925,23.162,22.848,23.146,6192
2020.09.24,23:00,23.148,23.278,23.135,23.143,1483
2020.09.25,1:00,23.141,23.238,23.123,23.18,790
2020.09.25,2:00,23.183,23.261,23.137,23.214,801
2020.09.25,3:00,23.209,23.257,23.043,23.109,2004
2020.09.25,4:00,23.113,23.125,22.775,22.782,6491
2020.09.25,5:00,22.782,23.041,22.753,22.972,3626
2020.09.25,6:00,22.971,23.152,22.971,23.078,3494
2020.09.25,7:00,23.079,23.258,23.052,23.25,2566
2020.09.25,8:00,23.247,23.299,22.954,22.976,3889
2020.09.25,9:00,22.974,23.2,22.91,23.196,4962
2020.09.25,10:00,23.199,23.26,23.091,23.161,6180
2020.09.25,11:00,23.161,23.236,23.142,23.203,3224
2020.09.25,12:00,23.2,23.22,22.963,23.02,4006
2020.09.25,13:00,23.02,23.027,22.587,22.625,6061
2020.09.25,14:00,22.625,22.864,22.423,22.794,7299
2020.09.25,15:00,22.788,22.858,22.623,22.814,7664
2020.09.25,16:00,22.816,23.048,22.702,23.03,11170
2020.09.25,17:00,23.028,23.056,22.683,22.97,13423
2020.09.25,18:00,22.971,23.117,22.858,22.892,8577
2020.09.25,19:00,22.893,23.011,22.832,22.992,5833
2020.09.25,20:00,22.991,23.082,22.941,23.06,4663
2020.09.25,21:00,23.059,23.13,22.997,23.051,4004
2020.09.25,22:00,23.051,23.137,22.899,22.899,4179
2020.09.25,23:00,22.899,22.948,22.85,22.855,898
2020.09.28,1:00,22.915,23.085,22.91,23.051,1611
2020.09.28,2:00,23.047,23.057,22.978,22.984,980
2020.09.28,3:00,22.983,22.994,22.888,22.917,2575
2020.09.28,4:00,22.916,22.977,22.787,22.905,4735
2020.09.28,5:00,22.903,22.951,22.817,22.842,3190
2020.09.28,6:00,22.84,22.878,22.766,22.86,2038
2020.09.28,7:00,22.86,22.948,22.86,22.877,1187
2020.09.28,8:00,22.876,22.899,22.626,22.64,3086
2020.09.28,9:00,22.641,22.738,22.513,22.676,5905
2020.09.28,10:00,22.68,22.86,22.654,22.655,4688
2020.09.28,11:00,22.654,22.803,22.576,22.68,5303
2020.09.28,12:00,22.684,22.769,22.624,22.743,3805
2020.09.28,13:00,22.741,23.027,22.674,22.886,4885
2020.09.28,14:00,22.883,23.182,22.872,23.153,5208
2020.09.28,15:00,23.156,23.166,23.012,23.046,7105
2020.09.28,16:00,23.048,23.492,23.018,23.189,12664
2020.09.28,17:00,23.19,23.427,23.135,23.169,11277
2020.09.28,18:00,23.171,23.407,23.171,23.335,6948
2020.09.28,19:00,23.335,23.468,23.311,23.425,4459
2020.09.28,20:00,23.426,23.554,23.421,23.519,3725
2020.09.28,21:00,23.519,23.66,23.5,23.656,3413
2020.09.28,22:00,23.653,23.723,23.599,23.667,3392
2020.09.28,23:00,23.67,23.712,23.634,23.669,951
2020.09.29,1:00,23.673,23.719,23.605,23.686,957
2020.09.29,2:00,23.688,23.824,23.68,23.759,1107
2020.09.29,3:00,23.759,23.828,23.659,23.663,2191
2020.09.29,4:00,23.662,23.767,23.563,23.665,4948
2020.09.29,5:00,23.663,23.71,23.591,23.636,2692
